branch,department,class,gross_sales,discount,sales_after_discount,Vat Amount,Net Sales,B,A,C,"Cst Ls Vt
",Net Contribution,Margin ,Markup ,source_file,source_branch,loaded_at,sku_code,product_name,quantity,vat_amount,net_sale,cost_ex_vat,net_contribution,margin_pct,markup_pct,Total Net Contribution : ,2230.3706896551726,\
Tigoni,CONFECTIONERY,Chocolate,740.0,0.0,740.0,,,,,,,,,,confectionery.XLSX,Tigoni,2026-03-15 22:02:17.202380,100530,Cadbury Fruiit & Nut 80g,2.0,102.06896551724128,637.9310344827587,422.4137931034483,215.5172413793104,33.78378378378379,51.020408163265316,,,
Tigoni,CONFECTIONERY,Chocolate,10360.0,0.0,10360.0,,,,,,,,,,confectionery.XLSX,Tigoni,2026-03-15 22:02:17.202380,100537,Cadbury Wholenut 80g,28.0,1428.9655172413786,8931.034482758621,6134.00948275862,2797.0250000000015,31.318040540540554,45.59864160402485,,,
Tigoni,CONFECTIONERY,Chocolate,7200.0,0.0,7200.0,,,,,,,,,,confectionery.XLSX,Tigoni,2026-03-15 22:02:17.202380,100542,KinderJoy Girl 20g,40.0,993.1034482758612,6206.896551724139,4237.457931034483,1969.4386206896552,31.729844444444446,46.476889039199484,,,
Tigoni,CONFECTIONERY,Chocolate,14430.0,0.0,14430.0,,,,,,,,,,confectionery.XLSX,Tigoni,2026-03-15 22:02:17.202380,100543,Cadbury Dream Biscuit 80g,39.0,1990.3448275862063,12439.655172413793,8457.787758620685,3981.8674137931084,32.00946777546781,47.0793016735913,,,
Tigoni,CONFECTIONERY,Chocolate,11500.0,0.0,11500.0,,,,,,,,,,confectionery.XLSX,Tigoni,2026-03-15 22:02:17.202380,100548,Twix twin bar 50 grams,50.0,1586.2068965517224,9913.793103448277,7124.106896551725,2789.686206896552,28.139443478260866,39.15839904433272,,,
Tigoni,CONFECTIONERY,Chocolate,6290.0,0.0,6290.0,,,,,,,,,,confectionery.XLSX,Tigoni,2026-03-15 22:02:17.202380,V40919608,Cadbury Dream chocolate 80g,17.0,867.5862068965512,5422.413793103449,3589.01,1833.403793103449,33.81158028616853,51.08383072500352,,,
Tigoni,CONFECTIONERY,Sweets,0.0,0.0,0.0,,,,,,,,,,confectionery.XLSX,Tigoni,2026-03-15 22:02:17.202380,102341,Emoji Balls Singles,0.0,0.0,0.0,0.0,0.0,,0.0,,,
Tigoni,CONFECTIONERY,Sweets,55.0,0.0,55.0,,,,,,,,,,confectionery.XLSX,Tigoni,2026-03-15 22:02:17.202380,101798,TROPICAL SWEETS,11.0,7.5862068965517215,47.41379310344828,26.67025862068966,20.74353448275862,43.74999999999999,77.77777777777777,,,
Tigoni,CONFECTIONERY,Sweets,0.0,0.0,0.0,,,,,,,,,,confectionery.XLSX,Tigoni,2026-03-15 22:02:17.202380,101799,Cadbury Mandolin 50g,0.0,7.105427357601002e-15,-7.105427357601002e-15,-2.1316282072803006e-14,1.4210854715202004e-14,-200.0,-66.66666666666666,,,
Tigoni,CONFECTIONERY,Sweets,1290.0,0.0,1290.0,,,,,,,,,,confectionery.XLSX,Tigoni,2026-03-15 22:02:17.202380,101795,Big daddy lollypop,68.0,177.93103448275863,1112.0689655172414,860.172413793103,251.89655172413836,22.65116279069771,29.28442573662063,,,
Tigoni,CONFECTIONERY,Sweets,5720.0,0.0,5720.0,,,,,,,,,,confectionery.XLSX,Tigoni,2026-03-15 22:02:17.202380,RE40921189,Fini tubes sour 75g,22.0,788.9655172413788,4931.034482758621,3224.1379310344846,1706.8965517241368,34.615384615384585,52.94117647058817,,,
Tigoni,CONFECTIONERY,Sweets,9990.0,0.0,9990.0,,,,,,,,,,confectionery.XLSX,Tigoni,2026-03-15 22:02:17.202380,103512,Hard Candies Lollipops,333.0,1377.9310344827593,8612.068965517241,7528.841370689659,1083.227594827582,12.57801811811807,14.387706441055695,,,
Tigoni,CONFECTIONERY,Sweets,1400.0,0.0,1400.0,,,,,,,,,,confectionery.XLSX,Tigoni,2026-03-15 22:02:17.202380,V0549,scooter mono,28.0,193.10344827586206,1206.896551724138,643.103448275862,563.7931034482759,46.71428571428572,87.66756032171584,,,
Tigoni,CONFECTIONERY,Sweets,900.0,0.0,900.0,,,,,,,,,,confectionery.XLSX,Tigoni,2026-03-15 22:02:17.202380,ConfectionerySweetsV0548,Batook Chew Strawberry,20.0,124.13793103448265,775.8620689655173,409.4827586206896,366.37931034482773,47.222222222222236,89.47368421052636,,,
Tigoni,CONFECTIONERY,Sweets,1020.0,0.0,1020.0,,,,,,,,,,confectionery.XLSX,Tigoni,2026-03-15 22:02:17.202380,103762,fINI MALLOW BLUE  80G,3.0,140.68965517241375,879.3103448275863,484.5,394.8103448275863,44.900000000000006,81.48820326678768,,,
Tigoni,CONFECTIONERY,Sweets,7680.0,0.0,7680.0,,,,,,,,,,confectionery.XLSX,Tigoni,2026-03-15 22:02:17.202380,103223,FINI BLACK & RED JELLY BERRIES 75G,24.0,1059.310344827586,6620.689655172414,4267.200000000002,2353.4896551724123,35.54749999999998,55.15301966564519,,,
Tigoni,CONFECTIONERY,Sweets,300.0,0.0,300.0,,,,,,,,,,confectionery.XLSX,Tigoni,2026-03-15 22:02:17.202380,101172,Alpenliebe Stick Original 32g,3.0,41.37931034482757,258.62068965517244,196.55172413793105,62.068965517241395,24.000000000000004,31.578947368421055,,,
Tigoni,CONFECTIONERY,Sweets,600.0,0.0,600.0,,,,,,,,,,confectionery.XLSX,Tigoni,2026-03-15 22:02:17.202380,102310,Jaw breakers Assorted 41g,4.0,82.75862068965512,517.2413793103449,265.51724137931035,251.72413793103453,48.66666666666667,94.80519480519483,,,
Tigoni,CONFECTIONERY,Sweets,2560.0,0.0,2560.0,,,,,,,,,,confectionery.XLSX,Tigoni,2026-03-15 22:02:17.202380,102518,Fini sour worms candy 75g,8.0,353.10344827586187,2206.896551724138,1422.3999999999999,784.4965517241383,35.54750000000001,55.153019665645274,,,
Tigoni,CONFECTIONERY,Sweets,1980.0,0.0,1980.0,,,,,,,,,,confectionery.XLSX,Tigoni,2026-03-15 22:02:17.202380,101173,Mentos Blisters winter green 14g,18.0,273.10344827586187,1706.8965517241381,1249.9999137931036,456.89663793103455,26.76768181818182,36.55173355529197,,,
Tigoni,CONFECTIONERY,Sweets,3000.0,0.0,3000.0,,,,,,,,,,confectionery.XLSX,Tigoni,2026-03-15 22:02:17.202380,103035,Jaw breaker on a stick 61g,15.0,413.7931034482758,2586.206896551724,1811.7779310344822,774.428965517242,29.94458666666669,42.74414387391624,,,
Tigoni,CONFECTIONERY,Sweets,6735.0,0.0,6735.0,,,,,,,,,,confectionery.XLSX,Tigoni,2026-03-15 22:02:17.202380,101526,Tropicals mint,1347.0,928.9655172413758,5806.034482758624,3574.7383965517192,2231.296086206905,38.43063786191549,62.41844405619354,,,
Tigoni,CONFECTIONERY,Sweets,2500.0,0.0,2500.0,,,,,,,,,,confectionery.XLSX,Tigoni,2026-03-15 22:02:17.202380,102866,Windmill Lollipop Singles,50.0,344.8275862068966,2155.1724137931033,1085.057413793104,1070.1149999999993,49.653335999999975,98.62289187621238,,,
Tigoni,CONFECTIONERY,Sweets,1200.0,0.0,1200.0,,,,,,,,,,confectionery.XLSX,Tigoni,2026-03-15 22:02:17.202380,V0045,Twist Biscuit,24.0,165.51724137931035,1034.4827586206898,732.7585862068968,301.724172413793,29.166669999999982,41.17647723183419,,,
Tigoni,CONFECTIONERY,Sweets,2990.0,0.0,2990.0,,,,,,,,,,confectionery.XLSX,Tigoni,2026-03-15 22:02:17.202380,101885,PK 50s Assorted,299.0,412.41379310344723,2577.5862068965525,1963.7931034482763,613.7931034482763,23.812709030100343,31.255487269534694,,,
Tigoni,CONFECTIONERY,Sweets,5440.0,0.0,5440.0,,,,,,,,,,confectionery.XLSX,Tigoni,2026-03-15 22:02:17.202380,100562,Skittles sour 38g,32.0,750.3448275862065,4689.6551724137935,3112.2398275862074,1577.415344827586,33.636062499999994,50.684247751273034,,,
Tigoni,CONFECTIONERY,Sweets,7820.0,0.0,7820.0,,,,,,,,,,confectionery.XLSX,Tigoni,2026-03-15 22:02:17.202380,100573,Skittles Fruity 38g,46.0,1078.6206896551716,6741.379310344828,4413.699999999998,2327.67931034483,34.52823529411768,52.73759680868276,,,
Tigoni,CONFECTIONERY,Sweets,375.0,0.0,375.0,,,,,,,,,,confectionery.XLSX,Tigoni,2026-03-15 22:02:17.202380,RE40922451,SWEETIZZ,75.0,51.72413793103448,323.2758620689655,129.31034482758622,193.9655172413793,60.0,149.99999999999997,,,
Tigoni,CONFECTIONERY,Sweets,1380.0,0.0,1380.0,,,,,,,,,,confectionery.XLSX,Tigoni,2026-03-15 22:02:17.202380,100593,Tictac Mint 10.2g,23.0,190.34482758620692,1189.655172413793,793.1193103448278,396.53586206896523,33.33199999999998,49.997000059998754,,,
Tigoni,CONFECTIONERY,Sweets,5120.0,0.0,5120.0,,,,,,,,,,confectionery.XLSX,Tigoni,2026-03-15 22:02:17.202380,RE40921575,FINI SOUR TROPICAL ,16.0,706.206896551724,4413.793103448276,2452.413793103449,1961.3793103448274,44.43749999999999,79.97750281214846,,,
Tigoni,CONFECTIONERY,Sweets,1920.0,0.0,1920.0,,,,,,,,,,confectionery.XLSX,Tigoni,2026-03-15 22:02:17.202380,102897,Tictac Orange 10.2g,24.0,264.8275862068965,1655.1724137931035,827.6001724137934,827.5722413793101,49.999156249999984,99.9966250569521,,,
Tigoni,CONFECTIONERY,Sweets,2160.0,0.0,2160.0,,,,,,,,,,confectionery.XLSX,Tigoni,2026-03-15 22:02:17.202380,102898,Tictac Strawberry 10.2g,36.0,297.9310344827587,1862.0689655172414,1282.781172413793,579.2877931034484,31.109900000000007,45.158738338309874,,,
Tigoni,CONFECTIONERY,Sweets,1360.0,0.0,1360.0,,,,,,,,,,confectionery.XLSX,Tigoni,2026-03-15 22:02:17.202380,102899,Tictac Spearmint 10.2g,17.0,187.5862068965517,1172.4137931034484,586.2186206896553,586.1951724137931,49.998999999999995,99.99600007999838,,,
Tigoni,CONFECTIONERY,Sweets,480.0,0.0,480.0,,,,,,,,,,confectionery.XLSX,Tigoni,2026-03-15 22:02:17.202380,100588,Eclairs Singles,48.0,66.20689655172411,413.7931034482759,289.6551724137932,124.13793103448268,29.999999999999975,42.85714285714282,,,
Tigoni,CONFECTIONERY,Sweets,360.0,0.0,360.0,,,,,,,,,,confectionery.XLSX,Tigoni,2026-03-15 22:02:17.202380,V0006,Batook Orange ,8.0,49.65517241379308,310.3448275862069,168.10344827586204,142.24137931034488,45.83333333333335,84.61538461538467,,,
Tigoni,ENERGY DRINKS,Energy Drinks,4200.0,0.0,4200.0,,,,,,,,,,Energy Drinks.XLSX,Tigoni,2026-03-15 22:02:17.267342,100151,Lucozade Boost 1Litre,12.0,579.3103448275863,3620.689655172414,2491.6551724137935,1129.0344827586205,31.182857142857134,45.3126297434194,,,
Tigoni,ENERGY DRINKS,Energy Drinks,4200.0,0.0,4200.0,,,,,,,,,,Energy Drinks.XLSX,Tigoni,2026-03-15 22:02:17.267342,100152,Ribena B/C 1L,12.0,579.3103448275863,3620.689655172414,2476.758620689656,1143.9310344827582,31.594285714285704,46.18661765934338,,,
Tigoni,ENERGY DRINKS,Energy Drinks,960.0,0.0,960.0,,,,,,,,,,Energy Drinks.XLSX,Tigoni,2026-03-15 22:02:17.267342,101040,Ribena Blackcurrent Pet 500ml,6.0,132.4137931034482,827.5862068965519,677.5862068965517,150.0000000000001,18.12500000000001,22.13740458015269,,,
Tigoni,ENERGY DRINKS,Energy Drinks,17400.0,0.0,17400.0,,,,,,,,,,Energy Drinks.XLSX,Tigoni,2026-03-15 22:02:17.267342,102199,Monster Energy Ultra Zero Sugar,60.0,2399.9999999999995,15000.0,10153.49534482758,4846.504655172421,32.310031034482805,47.73237678826868,,,
Tigoni,ENERGY DRINKS,Energy Drinks,700.0,0.0,700.0,,,,,,,,,,Energy Drinks.XLSX,Tigoni,2026-03-15 22:02:17.267342,RE40921001,ENJOY DUMA ENERGY 300ML,10.0,96.55172413793096,603.4482758620691,387.50000000000006,215.948275862069,35.785714285714285,55.72858731924361,,,
Tigoni,ENERGY DRINKS,Energy Drinks,19530.0,0.0,19530.0,,,,,,,,,,Energy Drinks.XLSX,Tigoni,2026-03-15 22:02:17.267342,100153,Predator 400ml,217.0,2693.7931034482854,16836.206896551714,10133.654224137928,6702.552672413785,39.81034869431642,66.1415174049317,,,
Tigoni,ENERGY DRINKS,Energy Drinks,15080.0,0.0,15080.0,,,,,,,,,,Energy Drinks.XLSX,Tigoni,2026-03-15 22:02:17.267342,102323,Monster Mucholoco 500ml,52.0,2079.9999999999995,13000.0,8724.272241379313,4275.727758620687,32.890213527851444,49.0095636669941,,,
Tigoni,ENERGY DRINKS,Energy Drinks,0.0,0.0,0.0,,,,,,,,,,Energy Drinks.XLSX,Tigoni,2026-03-15 22:02:17.267342,101922,Mangajo acaj berry &green tea 250ml (glass),0.0,0.0,0.0,0.0,0.0,,0.0,,,
Tigoni,ENERGY DRINKS,Energy Drinks,3240.0,0.0,3240.0,,,,,,,,,,Energy Drinks.XLSX,Tigoni,2026-03-15 22:02:17.267342,100161,Power Play 400ml,36.0,446.89655172413745,2793.1034482758623,1681.0372931034478,1112.0661551724145,39.81471419753089,66.15356837916266,,,
Tigoni,ENERGY DRINKS,Energy Drinks,16530.0,0.0,16530.0,,,,,,,,,,Energy Drinks.XLSX,Tigoni,2026-03-15 22:02:17.267342,100162,Monster Original 500ml,57.0,2279.9999999999995,14250.0,9686.166724137927,4563.833275862073,32.02690018148823,47.11702168504905,,,
Tigoni,ENERGY DRINKS,Energy Drinks,41720.0,0.0,41720.0,,,,,,,,,,Energy Drinks.XLSX,Tigoni,2026-03-15 22:02:17.267342,100164,Redbull 250ml,149.0,5754.482758620682,35965.51724137932,23621.020000000037,12344.497241379282,34.323146692233856,52.26064429639051,,,
Tigoni,ENERGY DRINKS,Energy Drinks,5160.0,0.0,5160.0,,,,,,,,,,Energy Drinks.XLSX,Tigoni,2026-03-15 22:02:17.267342,100155,Ribena strawberry 250Ml,43.0,711.7241379310346,4448.275862068966,2852.8275862068976,1595.448275862068,35.86666666666664,55.92515592515587,,,
Tigoni,ENERGY DRINKS,Energy Drinks,6160.0,0.0,6160.0,,,,,,,,,,Energy Drinks.XLSX,Tigoni,2026-03-15 22:02:17.267342,RE40919888,Redbull sugar Free 250ml,22.0,849.6551724137923,5310.344827586207,3485.966379310344,1824.3784482758633,34.35517857142859,52.3349410110144,,,
Tigoni,ENERGY DRINKS,Energy Drinks,3360.0,0.0,3360.0,,,,,,,,,,Energy Drinks.XLSX,Tigoni,2026-03-15 22:02:17.267342,100158,Lucozade Boost 250ml,28.0,463.4482758620692,2896.5517241379307,1860.5517241379323,1035.9999999999984,35.766666666666616,55.682407887908546,,,
Tigoni,ENERGY DRINKS,Energy Drinks,10730.0,0.0,10730.0,,,,,,,,,,Energy Drinks.XLSX,Tigoni,2026-03-15 22:02:17.267342,103421,Monster Doctor 500ml,37.0,1479.9999999999998,9250.0,6146.384137931036,3103.615862068964,33.55260391425907,50.494986847888214,,,
Tigoni,ENERGY DRINKS,Energy Drinks,6600.0,0.0,6600.0,,,,,,,,,,Energy Drinks.XLSX,Tigoni,2026-03-15 22:02:17.267342,100160,Ribena Blackcurrant 250ml,55.0,910.3448275862071,5689.655172413793,3648.96551724138,2040.6896551724126,35.866666666666646,55.92515592515588,,,
Tigoni,FRESH PRODUCT,Milk,840.0,0.0,840.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,100630,Molo ESL 500ML,12.0,0.0,840.0,560.0,280.0,33.33333333333333,50.0,,,
Tigoni,FRESH PRODUCT,Milk,260.0,0.0,260.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,100631,Brookside Uht 250ml,4.0,0.0,260.0,160.0,100.0,38.46153846153847,62.5,,,
Tigoni,FRESH PRODUCT,Milk,2295.0,0.0,2295.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,100632,Tuzo TCA 200ML,51.0,0.0,2295.0,1416.0,879.0,38.30065359477125,62.07627118644068,,,
Tigoni,FRESH PRODUCT,Milk,3600.0,0.0,3600.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,100633,Flavoured milk(Vanilla) 250ml,36.0,496.55172413793116,3103.448275862069,2029.310344827586,1074.1379310344828,34.611111111111114,52.93118096856415,,,
Tigoni,FRESH PRODUCT,Milk,3465.0,0.0,3465.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,100634,Brookside Tca 200ml,77.0,0.0,3465.0,2217.2999999999997,1247.7000000000003,36.00865800865802,56.27114057637669,,,
Tigoni,FRESH PRODUCT,Milk,0.0,0.0,0.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,100635,Brookside Lowfat 1 Litre,0.0,0.0,0.0,0.0,0.0,,0.0,,,
Tigoni,FRESH PRODUCT,Milk,9000.0,0.0,9000.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,V0178,Brookside Probiotic S/Berry 450ml,45.0,1241.3793103448272,7758.620689655173,5956.896551724133,1801.7241379310399,23.222222222222292,30.246020260492156,,,
Tigoni,FRESH PRODUCT,Milk,11200.0,0.0,11200.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,V0179,Brookside Probiotic Vanilla Cup 450ml,56.0,1544.8275862068951,9655.172413793105,7418.103448275857,2237.068965517248,23.169642857142925,30.156885531667747,,,
Tigoni,FRESH PRODUCT,Milk,3850.0,0.0,3850.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,V0175,BROOKSIDE PROBIOTIC S/BERRY CUP 2,35.0,531.0344827586204,3318.9655172413795,2754.310344827585,564.6551724137944,17.01298701298705,20.500782472613512,,,
Tigoni,FRESH PRODUCT,Milk,3520.0,0.0,3520.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,V0176,BROOKSIDE PROBIOTIC VANILLA CUP 250ml,32.0,485.51724137931,3034.48275862069,2529.310344827586,505.17241379310417,16.647727272727295,19.972733469666014,,,
Tigoni,FRESH PRODUCT,Milk,3000.0,0.0,3000.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,101050,Flavoured milk(Chocolate) 250ml,30.0,413.79310344827593,2586.206896551724,1694.8275862068967,891.3793103448274,34.46666666666666,52.59409969481179,,,
Tigoni,FRESH PRODUCT,Milk,0.0,0.0,0.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,103768,Brookside Plus Soy Milk 1lit,0.0,0.0,0.0,0.0,0.0,,0.0,,,
Tigoni,FRESH PRODUCT,Milk,420.0,0.0,420.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,100618,Disney Flavoured Choco 200ml,6.0,57.93103448275858,362.0689655172414,300.0,62.068965517241395,17.142857142857146,20.689655172413797,,,
Tigoni,FRESH PRODUCT,Milk,420.0,0.0,420.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,100619,Disney Flavoured S/Berry 200ml,6.0,57.93103448275858,362.0689655172414,300.0,62.068965517241395,17.142857142857146,20.689655172413797,,,
Tigoni,FRESH PRODUCT,Milk,70.0,0.0,70.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,100620,Disney Flavoured Vanilla 200ml,1.0,9.655172413793096,60.344827586206904,50.0,10.344827586206904,17.142857142857153,20.689655172413808,,,
Tigoni,FRESH PRODUCT,Milk,1800.0,0.0,1800.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,100621,Flavoured milk(Coffee) 250ml,18.0,248.27586206896552,1551.7241379310344,1020.6896551724137,531.0344827586207,34.22222222222223,52.02702702702703,,,
Tigoni,FRESH PRODUCT,Milk,3910.0,0.0,3910.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,100613,Tuzo UHT Tetra Fino 500ml,46.0,0.0,3910.0,2376.8,1533.1999999999998,39.21227621483375,64.50690003365868,,,
Tigoni,FRESH PRODUCT,Milk,0.0,0.0,0.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,100615,Brookside Low fat 250ml,0.0,0.0,0.0,0.0,0.0,,0.0,,,
Tigoni,FRESH PRODUCT,Milk,49130.0,0.0,49130.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,100637,Brookside longlife fino 500ml,578.0,0.0,49130.0,32789.5,16340.5,33.259719112558514,49.834550694582106,,,
Tigoni,FRESH PRODUCT,Milk,1800.0,0.0,1800.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,100624,Flavoured milk(Bubble gum) 250,18.0,248.27586206896552,1551.7241379310344,1020.6896551724137,531.0344827586207,34.22222222222223,52.02702702702703,,,
Tigoni,FRESH PRODUCT,Milk,2000.0,0.0,2000.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,100625,Flavoured milk(Strawberry) 250,20.0,275.86206896551727,1724.1379310344828,1131.0344827586207,593.1034482758621,34.400000000000006,52.4390243902439,,,
Tigoni,FRESH PRODUCT,Milk,1680.0,0.0,1680.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,100626,Tuzo Esl  450ml,24.0,0.0,1680.0,1068.0,612.0,36.42857142857142,57.30337078651685,,,
Tigoni,FRESH PRODUCT,Yoghurt,700.0,0.0,700.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,100681,Ilara Vanila  250ml,8.0,96.55172413793099,603.4482758620691,496.55172413793105,106.89655172413802,17.714285714285726,21.527777777777796,,,
Tigoni,FRESH PRODUCT,Yoghurt,675.0,0.0,675.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,100682,Ilara Straw berry 250ml,8.0,93.10344827586205,581.8965517241379,496.55172413793105,85.34482758620686,14.66666666666666,17.187499999999993,,,
Tigoni,FRESH PRODUCT,Yoghurt,450.0,0.0,450.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,100683,Ilara Strawberry 500ml,3.0,62.06896551724134,387.93103448275866,292.2413793103449,95.68965517241378,24.66666666666666,32.7433628318584,,,
Tigoni,FRESH PRODUCT,Yoghurt,6825.0,0.0,6825.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,100687,Delamere lemon biscuit 450ml,35.0,941.3793103448268,5883.620689655173,4306.034482758622,1577.5862068965507,26.813186813186796,36.6366366366366,,,
Tigoni,FRESH PRODUCT,Yoghurt,2310.0,0.0,2310.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,100690,Delamere Vanilla 250ml,21.0,318.62068965517216,1991.379310344828,1523.275862068966,468.10344827586187,23.50649350649349,30.730050933786053,,,
Tigoni,FRESH PRODUCT,Yoghurt,9360.0,0.0,9360.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,100691,Delamere Vanilla 450ml,48.0,1291.0344827586196,8068.96551724138,5891.379310344831,2177.58620689655,26.987179487179457,36.962247585601354,,,
Tigoni,FRESH PRODUCT,Yoghurt,900.0,0.0,900.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,100692,Ilara Vanilla 500ml,6.0,124.13793103448268,775.8620689655173,584.4827586206897,191.37931034482767,24.666666666666675,32.74336283185843,,,
Tigoni,FRESH PRODUCT,Yoghurt,2445.0,0.0,2445.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,100668,Delamere ChocoChips 450ml,13.0,337.24137931034466,2107.7586206896553,1806.0344827586205,301.7241379310349,14.31492842535789,16.70644391408117,,,
Tigoni,FRESH PRODUCT,Yoghurt,75.0,0.0,75.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,RE40919870,Tuzo Strawberry Yoghurt cup 200ml,1.0,10.34482758620689,64.65517241379311,43.96551724137932,20.689655172413794,31.999999999999996,47.05882352941176,,,
Tigoni,FRESH PRODUCT,Yoghurt,3840.0,0.0,3840.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,100693,Brookside Natural Lala 500ml,32.0,529.6551724137933,3310.3448275862065,2427.586206896551,882.7586206896553,26.66666666666668,36.36363636363638,,,
Tigoni,FRESH PRODUCT,Yoghurt,2000.0,0.0,2000.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,100694,Brookside sweet lala 500ml,16.0,275.8620689655172,1724.1379310344828,1282.7586206896556,441.3793103448272,25.59999999999998,34.40860215053759,,,
Tigoni,FRESH PRODUCT,Yoghurt,2200.0,0.0,2200.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,100696,Delamere Lemon Biscuit 250ml,20.0,303.44827586206884,1896.5517241379312,1455.1724137931042,441.379310344827,23.272727272727238,30.33175355450231,,,
Tigoni,FRESH PRODUCT,Yoghurt,1650.0,0.0,1650.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,100697,Delamere Wildberries 250ml,15.0,227.58620689655163,1422.4137931034484,1121.5517241379312,300.8620689655172,21.15151515151515,26.825518831667942,,,
Tigoni,FRESH PRODUCT,Yoghurt,2530.0,0.0,2530.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,100699,Delamere Strawberry 250ml,23.0,348.96551724137913,2181.034482758621,1666.379310344828,514.655172413793,23.596837944664024,30.88463528194515,,,
Tigoni,FRESH PRODUCT,Yoghurt,585.0,0.0,585.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,100704,Delamere pear yoghurt 450ml,3.0,80.68965517241372,504.3103448275863,395.68965517241384,108.62068965517244,21.53846153846154,27.450980392156865,,,
Tigoni,FRESH PRODUCT,Yoghurt,9165.0,0.0,9165.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,100705,Delamere Strawbery 450ml,47.0,1264.1379310344817,7900.862068965518,5766.379310344831,2134.4827586206875,27.015821058374218,37.015996412019675,,,
Tigoni,FRESH PRODUCT,Yoghurt,4095.0,0.0,4095.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,100706,Delamere  Wildberry  450ml,21.0,564.8275862068961,3530.172413793104,2666.379310344828,863.7931034482763,24.468864468864478,32.3957322987391,,,
Tigoni,FRESH PRODUCT,Yoghurt,1125.0,0.0,1125.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,RE40921715,BINGO STRAWBERRY 500ML,9.0,155.17241379310343,969.8275862068965,659.4827586206898,310.34482758620675,31.999999999999986,47.05882352941174,,,
Tigoni,FRESH PRODUCT,Yoghurt,870.0,0.0,870.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,RE40920500,Bogani Yoghurt Vanilla 1lit,3.0,119.99999999999991,750.0000000000001,581.9224137931035,168.07758620689663,22.41034482758621,28.88316074841119,,,
Tigoni,FRESH PRODUCT,Yoghurt,360.0,0.0,360.0,,,,,,,,,,fresh products.XLSX,Tigoni,2026-03-15 22:02:17.393527,RE40920501,Bogani Yoghurt Vanilla  250ml,4.0,49.65517241379308,310.3448275862069,241.37931034482762,68.9655172413793,22.222222222222218,28.571428571428566,,,
